id,Weekly_Sales
1_24_2013-01-25,5153.2275
1_24_2013-02-01,45790.598
1_24_2013-02-08,44184.395
1_24_2013-02-15,4136.857
1_24_2013-02-22,8645.034
1_24_2013-03-01,7038.79
1_24_2013-03-08,18722.39
1_24_2013-03-15,1549.5546
1_24_2013-03-22,6514.974
1_24_2013-03-29,2304.2485
1_24_2013-04-05,9621.146
1_24_2013-04-12,5497.42
1_24_2013-04-19,5131.211
1_24_2013-04-26,2819.4966
1_24_2013-05-03,3346.4844
1_24_2013-05-10,9602.04
1_24_2013-05-17,11819.919
1_24_2013-05-24,79930.08
1_24_2013-05-31,17621.867
1_24_2013-06-07,24970.234
1_24_2013-06-14,4901.811
1_24_2013-06-21,10481.082
1_24_2013-06-28,13993.181
1_24_2013-07-05,4993.4087
1_24_2013-07-12,4887.8335
1_24_2013-07-19,14674.072
1_24_2013-07-26,14522.183
1_25_2012-11-02,9121.383
1_25_2012-11-09,34290.91
1_25_2012-11-16,4039.33
1_25_2012-11-23,49470.87
1_25_2012-11-30,6941.666
1_25_2012-12-07,4535.455
1_25_2012-12-14,14665.461
1_25_2012-12-21,47725.934
1_25_2012-12-28,17261.902
1_25_2013-01-04,24659.17
1_25_2013-01-11,23615.37
1_25_2013-01-18,7559.767
1_25_2013-01-25,23312.355
1_25_2013-02-01,26865.592
1_25_2013-02-08,22812.42
1_25_2013-02-15,17152.174
1_25_2013-02-22,19829.955
1_25_2013-03-01,6745.821
1_25_2013-03-08,36568.83
1_25_2013-03-15,28998.9
1_25_2013-03-22,19946.41
1_25_2013-03-29,13294.289
1_25_2013-04-05,4388.395
1_25_2013-04-12,10610.001
1_25_2013-04-19,7390.7764
1_25_2013-04-26,20390.38
1_25_2013-05-03,36211.625
1_25_2013-05-10,8212.138
1_25_2013-05-17,10631.557
1_25_2013-05-24,8626.426
1_25_2013-05-31,4455.6646
1_25_2013-06-07,2987.49
1_25_2013-06-14,8256.66
1_25_2013-06-21,6857.612
1_25_2013-06-28,5791.3325
1_25_2013-07-05,8738.56
1_25_2013-07-12,8604.937
1_25_2013-07-19,27440.398
1_25_2013-07-26,5669.041
1_26_2012-11-02,4651.3
1_26_2012-11-09,45220.8
1_26_2012-11-16,43538.883
1_26_2012-11-23,3592.015
1_26_2012-11-30,8100.1924
1_26_2012-12-07,6493.9487
1_26_2012-12-14,18405.39
1_26_2012-12-21,2792.283
1_26_2012-12-28,1171.0353
1_26_2013-01-04,5970.133
1_26_2013-01-11,1759.4066
1_26_2013-01-18,9060.877
1_26_2013-01-25,4800.417
1_26_2013-02-01,4586.3696
1_26_2013-02-08,2274.6543
1_26_2013-02-15,2801.6423
1_26_2013-02-22,9057.198
1_26_2013-03-01,11341.296
1_26_2013-03-08,77694.19
1_26_2013-03-15,17268.324
1_26_2013-03-22,24213.742
1_26_2013-03-29,4356.9697
1_26_2013-04-05,9936.24
1_26_2013-04-12,13448.339
1_26_2013-04-19,4448.5674
1_26_2013-04-26,4342.992
1_26_2013-05-03,14129.23
1_26_2013-05-10,13799.669
1_26_2013-05-17,8576.541
1_26_2013-05-24,32121.701
1_26_2013-05-31,3494.4883
1_26_2013-06-07,48669.387
1_26_2013-06-14,6396.8247
1_26_2013-06-21,3990.6138
1_26_2013-06-28,15304.711
1_26_2013-07-05,48976.504
1_26_2013-07-12,30142.695
1_26_2013-07-19,26379.182
1_26_2013-07-26,24221.467
1_27_2012-11-02,8213.844
1_27_2012-11-09,24031.375
1_27_2012-11-16,27333.846
1_27_2012-11-23,23466.49
1_27_2012-11-30,17533.686
1_27_2012-12-07,16772.764
1_27_2012-12-14,7279.311
1_27_2012-12-21,37206.688
1_27_2012-12-28,29746.35
1_27_2013-01-04,15376.079
1_27_2013-01-11,14094.129
1_27_2013-01-18,4602.6113
1_27_2013-01-25,11235.329
1_27_2013-02-01,8044.851
1_27_2013-02-08,21006.967
1_27_2013-02-15,36972.39
1_27_2013-02-22,9941.471
1_27_2013-03-01,11285.629
1_27_2013-03-08,9280.5
1_27_2013-03-15,5109.7383
1_27_2013-03-22,3641.5632
1_27_2013-03-29,8894.971
1_27_2013-04-05,7511.6855
1_27_2013-04-12,6445.4062
1_27_2013-04-19,9392.632
1_27_2013-04-26,9536.384
1_27_2013-05-03,28401.191
1_27_2013-05-10,6323.1147
1_27_2013-05-17,5262.46
1_27_2013-05-24,45874.87
1_27_2013-05-31,44252.625
1_27_2013-06-07,4246.089
1_27_2013-06-14,8754.265
1_27_2013-06-21,7148.0225
1_27_2013-06-28,18831.625
1_27_2013-07-05,3446.3555
1_27_2013-07-12,1658.7853
1_27_2013-07-19,6624.2065
1_27_2013-07-26,2413.479
1_28_2012-11-02,9619.621
1_28_2012-11-09,5606.6523
1_28_2012-11-16,5240.4434
1_28_2012-11-23,2928.727
1_28_2012-11-30,3455.7148
1_28_2012-12-07,9711.272
1_28_2012-12-14,11929.149
1_28_2012-12-21,79842.74
1_28_2012-12-28,19249.89
1_28_2013-01-04,24934.82
1_28_2013-01-11,5011.0435
1_28_2013-01-18,10590.3125
1_28_2013-01-25,14102.413
1_28_2013-02-01,5102.641
1_28_2013-02-08,4997.066
1_28_2013-02-15,15423.882
1_28_2013-02-22,14112.002
1_28_2013-03-01,9872.761
1_28_2013-03-08,34810.52
1_28_2013-03-15,4148.563
1_28_2013-03-22,3996.9788
1_28_2013-03-29,50362.027
1_28_2013-04-05,7050.8984
1_28_2013-04-12,4644.6875
1_28_2013-04-19,15280.53
1_28_2013-04-26,48374.45
1_28_2013-05-03,34897.266
1_28_2013-05-10,26316.953
1_28_2013-05-17,24197.287
1_28_2013-05-24,8174.8384
1_28_2013-05-31,23992.371
1_28_2013-06-07,27294.842
1_28_2013-06-14,23427.486
1_28_2013-06-21,17494.682
1_28_2013-06-28,16733.76
1_28_2013-07-05,7240.306
1_28_2013-07-12,36905.473
1_28_2013-07-19,29707.346
1_28_2013-07-26,15337.074
1_29_2012-11-02,14073.923
1_29_2012-11-09,4563.607
1_29_2012-11-16,11196.324
1_29_2012-11-23,8005.846
1_29_2012-11-30,21005.451
1_29_2012-12-07,36933.39
1_29_2012-12-14,9902.466
1_29_2012-12-21,11246.624
1_29_2012-12-28,9241.495
1_29_2013-01-04,5070.7334
1_29_2013-01-11,3602.5579
1_29_2013-01-18,8855.966
1_29_2013-01-25,7472.6807
1_29_2013-02-01,6406.4014
1_29_2013-02-08,9353.627
1_29_2013-02-15,9497.379
1_29_2013-02-22,28362.188
1_29_2013-03-01,6284.11
1_29_2013-03-08,5223.455
1_29_2013-03-15,45835.87
1_29_2013-03-22,44213.625
1_29_2013-03-29,4207.084
1_29_2013-04-05,8715.26
1_29_2013-04-12,7109.0176
1_29_2013-04-19,18792.621
1_29_2013-04-26,1619.7814
1_29_2013-05-03,6585.2017
1_29_2013-05-10,2374.475
1_29_2013-05-17,9674.956
1_29_2013-05-24,5567.6475
1_29_2013-05-31,5201.4385
1_29_2013-06-07,2889.7231
1_29_2013-06-14,3416.711
1_29_2013-06-21,9672.268
1_29_2013-06-28,11890.145
1_29_2013-07-05,79803.74
1_29_2013-07-12,19210.887
1_29_2013-07-19,24895.816
1_29_2013-07-26,4972.0386
1_30_2012-11-02,10551.308
1_30_2012-11-09,14063.408
1_30_2012-11-16,5063.636
1_30_2012-11-23,4958.061
1_30_2012-11-30,14744.3
1_30_2012-12-07,14056.558
1_30_2012-12-14,9191.61
1_30_2012-12-21,34023.824
1_30_2012-12-28,4109.5576
1_30_2013-01-04,4102.3535
1_30_2013-01-11,49834.15
1_30_2013-01-18,7011.8936
1_30_2013-01-25,4605.6826
1_30_2013-02-01,15273.869
1_30_2013-02-08,48367.785
1_30_2013-02-15,37924.26
1_30_2013-02-22,26333.514
1_30_2013-03-01,24190.623
1_30_2013-03-08,8242.31
1_30_2013-03-15,23959.29
1_30_2013-03-22,27341.303
1_30_2013-03-29,23420.822
1_30_2013-04-05,17488.018
1_30_2013-04-12,16569.178
1_30_2013-04-19,7233.6445
1_30_2013-04-26,37024.508
1_30_2013-05-03,29700.682
1_30_2013-05-10,15330.413
1_30_2013-05-17,14067.262
1_30_2013-05-24,11189.663
1_30_2013-05-31,7999.1846
1_30_2013-06-07,20998.787
1_30_2013-06-14,36926.727
1_30_2013-06-21,9895.805
1_30_2013-06-28,11239.963
1_30_2013-07-05,9234.834
1_30_2013-07-12,5064.072
1_30_2013-07-19,3595.8967
1_30_2013-07-26,8849.305
1_31_2012-11-02,7466.019
1_31_2012-11-09,6399.7397
1_31_2012-11-16,9346.966
1_31_2012-11-23,9490.718
1_31_2012-11-30,28230.34
1_31_2012-12-07,6277.448
1_31_2012-12-14,5216.7935
1_31_2012-12-21,45829.207
1_31_2012-12-28,44223.004
1_31_2013-01-04,4200.4224
1_31_2013-01-11,8708.599
1_31_2013-01-18,7102.356
1_31_2013-01-25,18785.957
1_31_2013-02-01,1613.12
1_31_2013-02-08,6578.54
1_31_2013-02-15,2367.8137
1_31_2013-02-22,9668.295
1_31_2013-03-01,5560.986
1_31_2013-03-08,5194.777
1_31_2013-03-15,2883.0618
1_31_2013-03-22,3410.0496
1_31_2013-03-29,9665.606
1_31_2013-04-05,11883.483
1_31_2013-04-12,79797.086
1_31_2013-04-19,19204.223
1_31_2013-04-26,25011.605
1_31_2013-05-03,4965.377
1_31_2013-05-10,10544.646
1_31_2013-05-17,14056.747
1_31_2013-05-24,5056.9746
1_31_2013-05-31,4951.3994
1_31_2013-06-07,14737.639
1_31_2013-06-14,14720.84
1_31_2013-06-21,9184.949
1_31_2013-06-28,34123.656
1_31_2013-07-05,4102.896
1_31_2013-07-12,4095.692
1_31_2013-07-19,49463.285
1_31_2013-07-26,7005.232
1_32_2012-11-02,15392.848
1_32_2012-11-09,48723.906
1_32_2012-11-16,47138.45
1_32_2012-11-23,26545.658
1_32_2012-11-30,24148.455
1_32_2012-12-07,8227.766
1_32_2012-12-14,23771.428
1_32_2012-12-21,27306.363
1_32_2012-12-28,23406.281
1_32_2013-01-04,17355.885
1_32_2013-01-11,16542.564
1_32_2013-01-18,7219.1
1_32_2013-01-25,37479.613
1_32_2013-02-01,29708.328
1_32_2013-02-08,15226.92
1_32_2013-02-15,14123.878
1_32_2013-02-22,4864.616
1_32_2013-03-01,11175.119
1_32_2013-03-08,7984.6406
1_32_2013-03-15,20984.242
1_32_2013-03-22,36905.605
1_32_2013-03-29,10285.068
1_32_2013-04-05,11250.374
1_32_2013-04-12,9400.471
1_32_2013-04-19,5049.5273
1_32_2013-04-26,3581.3542
1_32_2013-05-03,8834.76
1_32_2013-05-10,7451.4746
1_32_2013-05-17,6385.1953
1_32_2013-05-24,9332.422
1_32_2013-05-31,9476.174
1_32_2013-06-07,28215.795
1_32_2013-06-14,6262.904
1_32_2013-06-21,5202.249
1_32_2013-06-28,45839.61
1_32_2013-07-05,44321.2
1_32_2013-07-12,4185.878
1_32_2013-07-19,8694.055
1_32_2013-07-26,7087.8115
1_33_2012-11-02,18771.416
1_33_2012-11-09,3386.146
1_33_2012-11-16,1598.5758
1_33_2012-11-23,6563.9956
1_33_2012-11-30,2353.2695
1_33_2012-12-07,9740.099
1_33_2012-12-14,5746.0186
1_33_2012-12-21,5327.5845
1_33_2012-12-28,2868.5176
1_33_2013-01-04,3395.5054
1_33_2013-01-11,9651.062
1_33_2013-01-18,11868.939
1_33_2013-01-25,79782.54
1_33_2013-02-01,19397.154
1_33_2013-02-08,25012.686
1_33_2013-02-15,4950.8325
1_33_2013-02-22,10530.103
1_33_2013-03-01,14046.764
1_33_2013-03-08,5042.43
1_33_2013-03-15,4936.855
1_33_2013-03-22,14723.094
1_33_2013-03-29,14728.489
1_33_2013-04-05,9170.404
1_33_2013-04-12,34034.477
1_33_2013-04-19,4088.3516
1_33_2013-04-26,4081.1475
1_33_2013-05-03,48748.32
1_33_2013-05-10,6990.6875
1_33_2013-05-17,14686.441
1_33_2013-05-24,48118.754
1_33_2013-05-31,29849.525
1_33_2013-06-07,24741.797
1_33_2013-06-14,23578.246
1_33_2013-06-21,7629.929
1_33_2013-06-28,22787.834
1_33_2013-07-05,26879.273
1_33_2013-07-12,22808.445
1_33_2013-07-19,16914.785
1_33_2013-07-26,16029.602
1_34_2012-11-02,6621.2637
1_34_2012-11-09,38037.203
1_34_2012-11-16,29158.066
1_34_2012-11-23,13419.23
1_34_2012-11-30,13414.58
1_34_2012-12-07,3577.1973
1_34_2012-12-14,10577.282
1_34_2012-12-21,7386.803
1_34_2012-12-28,20386.402
1_34_2013-01-04,35678.586
1_34_2013-01-11,8208.163
1_34_2013-01-18,10406.427
1_34_2013-01-25,8622.451
1_34_2013-02-01,4451.691
1_34_2013-02-08,2983.5159
1_34_2013-02-15,8236.923
1_34_2013-02-22,6881.9126
1_34_2013-03-01,5787.359
1_34_2013-03-08,8734.585
1_34_2013-03-15,8600.962
1_34_2013-03-22,27277.537
1_34_2013-03-29,5665.0674
1_34_2013-04-05,4604.4126
1_34_2013-04-12,45998.562
1_34_2013-04-19,44040.27
1_34_2013-04-26,3588.043
1_34_2013-05-03,8124.492
1_34_2013-05-10,6489.975
1_34_2013-05-17,17787.97
1_34_2013-05-24,2788.309
1_34_2013-05-31,1000.7386
1_34_2013-06-07,5966.159
1_34_2013-06-14,1796.0862
1_34_2013-06-21,9119.9
1_34_2013-06-28,4948.605
1_34_2013-07-05,4901.323
1_34_2013-07-12,2270.68
1_34_2013-07-19,2797.6677
1_34_2013-07-26,9053.224
1_35_2012-11-02,11271.103
1_35_2012-11-09,80030.77
1_35_2012-11-16,17073.049
1_35_2012-11-23,24509.35
1_35_2012-11-30,4658.5083
1_35_2012-12-07,10004.449
1_35_2012-12-14,13375.066
1_35_2012-12-21,4444.5938
1_35_2012-12-28,4339.0186
1_35_2013-01-04,14164.402
1_35_2013-01-11,14471.838
1_35_2013-01-18,8624.916
1_35_2013-01-25,32761.18
1_35_2013-02-01,3490.5146
1_35_2013-02-08,3455.457
1_35_2013-02-15,49424.81
1_35_2013-02-22,6224.7974
1_35_2013-03-01,14953.449
1_35_2013-03-08,48025.477
1_35_2013-03-15,20781.65
1_35_2013-03-22,24888.164
1_35_2013-03-29,23635.709
1_35_2013-04-05,7788.366
1_35_2013-04-12,22946.273
1_35_2013-04-19,27017.314
1_35_2013-04-26,22966.885
1_35_2013-05-03,16955.637
1_35_2013-05-10,16010.015
1_35_2013-05-17,6779.7026
1_35_2013-05-24,37852.934
1_35_2013-05-31,29316.502
1_35_2013-06-07,13329.355
1_35_2013-06-14,13621.987
1_35_2013-06-21,4057.8516
1_35_2013-06-28,10735.721
1_35_2013-07-05,7545.242
1_35_2013-07-12,20880.988
1_35_2013-07-19,35991.15
1_35_2013-07-26,8366.602
1_36_2012-11-02,10593.016
1_36_2012-11-09,8961.072
1_36_2012-11-16,4610.13
1_36_2012-11-23,3141.955
1_36_2012-11-30,8395.361
1_36_2012-12-07,7040.3516
1_36_2012-12-14,5945.798
1_36_2012-12-21,8893.023
1_36_2012-12-28,8759.4
1_36_2013-01-04,27435.977
1_36_2013-01-11,5823.5063
1_36_2013-01-18,4762.8516
1_36_2013-01-25,45308.46
1_36_2013-02-01,44211.594
1_36_2013-02-08,3746.481
1_36_2013-02-15,8282.931
1_36_2013-02-22,6614.2495
1_36_2013-03-01,17946.41
1_36_2013-03-08,1159.1779
1_36_2013-03-15,6124.598
1_36_2013-03-22,1954.5255
1_36_2013-03-29,9183.412
1_36_2013-04-05,5306.621
1_36_2013-04-12,5059.762
1_36_2013-04-19,2429.1191
1_36_2013-04-26,2956.107
1_36_2013-05-03,9211.663
1_36_2013-05-10,11429.541
1_36_2013-05-17,79284.31
1_36_2013-05-24,17752.693
1_36_2013-05-31,24661.219
1_36_2013-06-07,4816.9473
1_36_2013-06-14,10162.889
1_36_2013-06-21,13533.506
1_36_2013-06-28,4603.0327
1_36_2013-07-05,4497.4575
1_36_2013-07-12,14322.842
1_36_2013-07-19,14870.847
1_36_2013-07-26,8783.355
1_37_2012-11-02,33330.496
1_37_2012-11-09,3677.1045
1_37_2012-11-16,3613.8955
1_37_2012-11-23,48215.996
1_37_2012-11-30,6383.2363
1_37_2012-12-07,4145.0796
1_37_2012-12-14,15373.033
1_37_2012-12-21,47956.36
1_37_2012-12-28,11848.859
1_37_2013-01-04,24638.627
1_37_2013-01-11,23459.518
1_37_2013-01-18,7538.8267
1_37_2013-01-25,22432.469
1_37_2013-02-01,26767.777
1_37_2013-02-08,22717.344
1_37_2013-02-15,16671.365
1_37_2013-02-22,14989.46
1_37_2013-03-01,6530.161
1_37_2013-03-08,37962.258
1_37_2013-03-15,29066.965
1_37_2013-03-22,12094.825
1_37_2013-03-29,13372.445
1_37_2013-04-05,4898.4194
1_37_2013-04-12,10486.179
1_37_2013-04-19,7295.7007
1_37_2013-04-26,20323.455
1_37_2013-05-03,36588.46
1_37_2013-05-10,8117.0596
1_37_2013-05-17,10315.074
1_37_2013-05-24,9487.132
1_37_2013-05-31,4360.5884
1_37_2013-06-07,2892.4153
1_37_2013-06-14,8145.8193
1_37_2013-06-21,6790.81
1_37_2013-06-28,5696.2563
1_37_2013-07-05,8643.481
1_37_2013-07-12,8509.858
1_37_2013-07-19,27054.39
1_37_2013-07-26,5573.965
1_38_2012-11-02,4513.31
1_38_2012-11-09,45907.46
1_38_2012-11-16,44027.76
1_38_2012-11-23,3496.9412
1_38_2012-11-30,8033.3887
1_38_2012-12-07,6398.8726
1_38_2012-12-14,17553.895
1_38_2012-12-21,909.6373
1_38_2012-12-28,5862.292
1_38_2013-01-04,1704.9857
1_38_2013-01-11,9394.184
1_38_2013-01-18,5057.0796
1_38_2013-01-25,4810.2207
1_38_2013-02-01,2179.5793
1_38_2013-02-08,2706.5671
1_38_2013-02-15,8962.121
1_38_2013-02-22,11179.999
1_38_2013-03-01,77770.66
1_38_2013-03-08,16962.418
1_38_2013-03-15,24441.008
1_38_2013-03-22,9905.281
1_38_2013-03-29,13283.964
1_38_2013-04-05,4353.491
1_38_2013-04-12,4247.916
1_38_2013-04-19,14111.494
1_38_2013-04-26,14422.066
1_38_2013-05-03,8668.263
1_38_2013-05-10,32672.416
1_38_2013-05-17,3433.8198
1_38_2013-05-24,45473.156
1_38_2013-05-31,6133.695
1_38_2013-06-07,14949.229
1_38_2013-06-14,47331.176
1_38_2013-06-21,11028.27
1_38_2013-06-28,24177.648
1_38_2013-07-05,22998.541
1_38_2013-07-12,7077.8506
1_38_2013-07-19,22208.488
1_38_2013-07-26,26431.771
1_40_2012-11-02,22256.365
1_40_2012-11-09,16366.993
1_40_2012-11-16,14572.22
1_40_2012-11-23,6069.185
1_40_2012-11-30,37587.867
1_40_2012-12-07,28826.615
1_40_2012-12-14,11015.44
1_40_2012-12-21,12946.082
1_40_2012-12-28,3347.334
1_40_2013-01-04,10025.203
1_40_2013-01-11,6834.7246
1_40_2013-01-18,19862.473
1_40_2013-01-25,35214.13
1_40_2013-02-01,7656.0825
1_40_2013-02-08,9882.498
1_40_2013-02-15,9026.156
1_40_2013-02-22,3899.6125
1_40_2013-03-01,2431.438
1_40_2013-03-08,7684.842
1_40_2013-03-15,6329.834
1_40_2013-03-22,5235.2803
1_40_2013-03-29,8182.506
1_40_2013-04-05,8048.883
1_40_2013-04-12,26729.723
1_40_2013-04-19,5112.989
1_40_2013-04-26,4052.334
1_40_2013-05-03,45446.484
1_40_2013-05-10,43691.758
1_40_2013-05-17,3035.9626
1_40_2013-05-24,7572.41
1_40_2013-05-31,5937.8965
1_40_2013-06-07,17177.445
1_40_2013-06-14,2236.2302
1_40_2013-06-21,613.8948
1_40_2013-06-28,5414.0806
1_40_2013-07-05,1244.0082
1_40_2013-07-12,8902.131
1_40_2013-07-19,4596.1035
1_40_2013-07-26,4349.2446
1_41_2012-11-02,1718.602
1_41_2012-11-09,2245.5898
1_41_2012-11-16,8501.1455
1_41_2012-11-23,10719.023
1_41_2012-11-30,76880.18
1_41_2012-12-07,16508.896
1_41_2012-12-14,23975.87
1_41_2012-12-21,4106.4297
1_41_2012-12-28,9452.371
1_41_2013-01-04,12822.988
1_41_2013-01-11,3892.5151
1_41_2013-01-18,3786.94
1_41_2013-01-25,13612.324
1_41_2013-02-01,13974.17
1_41_2013-02-08,8072.838
1_41_2013-02-15,31487.613
1_41_2013-02-22,3051.163
1_41_2013-03-01,45928.26
1_41_2013-03-08,5672.7188
1_41_2013-03-15,16834.904
1_41_2013-03-22,47211.64
1_41_2013-03-29,9605.647
1_41_2013-04-05,24034.992
1_41_2013-04-12,25913.299
1_41_2013-04-19,6889.6616
1_41_2013-04-26,21938.219
1_41_2013-05-03,26692.084
1_41_2013-05-10,22009.65
1_41_2013-05-17,16083.141
1_41_2013-05-24,14805.433
1_41_2013-05-31,5880.996
1_41_2013-06-07,36849.047
1_41_2013-06-14,28122.84
1_41_2013-06-21,9019.572
1_41_2013-06-28,12723.281
1_41_2013-07-05,8432.984
1_41_2013-07-12,9837.015
1_41_2013-07-19,6646.5356
1_41_2013-07-26,19128.629
1_42_2012-11-02,35193.76
1_42_2012-11-09,7467.8984
1_42_2012-11-16,9694.31
1_42_2012-11-23,8069.95
1_42_2012-11-30,3711.4229
1_42_2012-12-07,2243.2483
1_42_2012-12-14,7496.6587
1_42_2012-12-21,6141.645
1_42_2012-12-28,5047.0913
1_42_2013-01-04,7994.317
1_42_2013-01-11,7860.6953
1_42_2013-01-18,26667.662
1_42_2013-01-25,4924.8
1_42_2013-02-01,3864.1433
1_42_2013-02-08,43206.6
1_42_2013-02-15,43002.445
1_42_2013-02-22,2880.9697
1_42_2013-03-01,7384.2285
1_42_2013-03-08,5749.7075
1_42_2013-03-15,17105.945
1_42_2013-03-22,2130.865
1_42_2013-03-29,7342.931
1_42_2013-04-05,260.47073
1_42_2013-04-12,5225.891
1_42_2013-04-19,1055.8177
1_42_2013-04-26,8363.337
1_42_2013-05-03,4407.9146
1_42_2013-05-10,4161.0576
1_42_2013-05-17,1530.4121
1_42_2013-05-24,2057.3997
1_42_2013-05-31,8312.956
1_42_2013-06-07,10530.835
1_42_2013-06-14,77661.97
1_42_2013-06-21,16403.53
1_42_2013-06-28,23702.098
1_42_2013-07-05,3918.2407
1_42_2013-07-12,9530.258
1_42_2013-07-19,12586.551
1_42_2013-07-26,3704.326
1_44_2012-11-02,3598.7517
1_44_2012-11-09,13384.989
1_44_2012-11-16,13968.425
1_44_2012-11-23,9831.579
1_44_2012-11-30,29009.387
1_44_2012-12-07,3008.092
1_44_2012-12-14,45472.047
1_44_2012-12-21,5875.834
1_44_2012-12-28,19390.865
1_44_2013-01-04,45947.7
1_44_2013-01-11,10849.876
1_44_2013-01-18,23563.951
1_44_2013-01-25,26895.832
1_44_2013-02-01,8077.206
1_44_2013-02-08,23593.6
1_44_2013-02-15,27791.984
1_44_2013-02-22,22775.105
1_44_2013-03-01,17043.459
1_44_2013-03-08,15408.436
1_44_2013-03-15,7068.5405
1_44_2013-03-22,36771.004
1_44_2013-03-29,29334.701
1_44_2013-04-05,11055.775
1_44_2013-04-12,14054.992
1_44_2013-04-19,10220.607
1_44_2013-04-26,11024.561
1_44_2013-05-03,7834.08
1_44_2013-05-10,20338.576
1_44_2013-05-17,36287.996
1_44_2013-05-24,8655.443
1_44_2013-05-31,10866.813
1_44_2013-06-07,10025.514
1_44_2013-06-14,4898.9683
1_44_2013-06-21,3456.4265
1_44_2013-06-28,8684.203
1_44_2013-07-05,7300.915
1_44_2013-07-12,6234.6357
1_44_2013-07-19,9181.861
1_44_2013-07-26,9048.24
1_45_2012-11-30,27571.87
1_45_2012-12-07,6112.344
1_45_2013-01-18,5051.6895
1_45_2013-02-01,43727.98
1_45_2013-02-08,44504.133
1_45_2013-02-15,4035.3171
1_45_2013-02-22,8543.501
1_46_2012-11-02,6925.687
1_46_2012-11-09,18086.428
1_46_2012-11-16,1448.0173
1_46_2012-11-23,6400.671
1_46_2012-11-30,2202.7095
1_46_2012-12-07,10023.439
1_46_2012-12-14,5595.459
1_46_2012-12-21,5177.025
1_46_2012-12-28,2854.5835
1_46_2013-01-04,3244.9473
1_46_2013-01-11,9500.503
1_46_2013-01-18,11718.381
1_46_2013-01-25,89139.41
1_46_2013-02-01,17463.918
1_46_2013-02-08,24850.494
1_46_2013-02-15,4800.2725
1_46_2013-02-22,10572.721
1_46_2013-03-01,13814.669
1_46_2013-03-08,4891.87
1_46_2013-03-15,4786.2954
1_46_2013-03-22,14572.535
1_46_2013-03-29,15218.735
1_46_2013-04-05,11002.201
1_46_2013-04-12,33136.88
1_46_2013-04-19,3965.942
1_46_2013-04-26,3809.5098
1_46_2013-05-03,45310.996
1_46_2013-05-10,6840.128
1_46_2013-05-17,19274.143
1_46_2013-05-24,45459.168
1_46_2013-05-31,10918.054
1_46_2013-06-07,23654.326
1_46_2013-06-14,26986.203
1_46_2013-06-21,8093.445
1_46_2013-06-28,23883.709
1_46_2013-07-05,27794.656
1_46_2013-07-12,22865.48
1_46_2013-07-19,17133.83
1_46_2013-07-26,15456.193
1_47_2012-12-21,7158.912
1_47_2013-03-01,36117.547
1_47_2013-04-26,29402.88
1_47_2013-05-10,11235.095
1_48_2012-11-02,14123.17
1_48_2012-11-09,10310.979
1_48_2012-11-16,11114.932
1_48_2012-11-23,7924.4517
1_48_2012-11-30,20428.947
1_48_2012-12-07,36378.367
1_48_2012-12-14,8745.814
1_48_2012-12-21,10947.271
1_48_2012-12-28,10115.885
1_48_2013-01-04,4989.34
1_48_2013-01-11,3546.7976
1_48_2013-01-18,8774.574
1_48_2013-01-25,7391.2866
1_48_2013-02-01,6325.0073
1_48_2013-02-08,9272.232
1_48_2013-02-15,9138.611
1_48_2013-02-22,27781.586
1_48_2013-03-01,6202.716
1_48_2013-03-08,5142.061
1_48_2013-03-15,43437.457
1_48_2013-03-22,44518.934
1_48_2013-03-29,4125.6885
1_48_2013-04-05,8633.872
1_48_2013-04-12,7016.0586
1_48_2013-04-19,18176.803
1_48_2013-04-26,1538.3889
1_48_2013-05-03,6491.0425
1_48_2013-05-10,2293.0813
1_48_2013-05-17,10331.284
1_48_2013-05-24,5685.8306
1_48_2013-05-31,5120.0444
1_48_2013-06-07,2944.9546
1_48_2013-06-14,3335.3184
1_48_2013-06-21,9590.874
1_48_2013-06-28,11808.752
1_48_2013-07-12,84491.38
1_48_2013-07-19,17591.164
1_48_2013-07-26,24910.674
1_49_2012-11-02,4890.644
1_49_2012-11-09,10663.092
1_49_2012-11-16,13900.479
1_49_2012-11-23,4982.2417
1_49_2012-11-30,4876.667
1_49_2012-12-07,14662.906
1_49_2012-12-14,14486.844
1_49_2012-12-21,11096.462
1_49_2012-12-28,31247.916
1_49_2013-01-04,4056.3132
1_49_2013-01-11,4149.822
1_49_2013-01-18,44832.793
1_49_2013-01-25,6930.4995
1_49_2013-02-01,20561.832
1_49_2013-02-08,45446.516
1_49_2013-02-15,10905.4
1_49_2013-02-22,23641.668
1_49_2013-03-01,26973.549
1_49_2013-03-08,8080.7915
1_49_2013-03-15,23860.145
1_49_2013-03-22,27782.002
1_49_2013-03-29,20345.463
1_49_2013-04-05,17099.46
1_49_2013-04-12,15432.631
1_49_2013-04-19,7146.259
1_49_2013-04-26,35433.6
1_49_2013-05-03,28864.94
1_49_2013-05-10,10632.734
1_49_2013-05-17,15165.844
1_49_2013-05-24,10298.325
1_49_2013-05-31,11102.278
1_49_2013-06-07,7911.7983
1_49_2013-06-14,20492.934
1_49_2013-06-21,36365.715
1_49_2013-06-28,8733.161
1_49_2013-07-05,10934.618
1_49_2013-07-12,10126.794
1_49_2013-07-19,5108.913
1_49_2013-07-26,3534.1438
1_52_2012-11-02,8761.921
1_52_2012-11-09,7378.6333
1_52_2012-11-16,6312.354
1_52_2012-11-23,9259.579
1_52_2012-11-30,9125.958
